filename,width,height,class,xmin,ymin,xmax,ymax
32606.png,122,58,4,40,8,64,52
32606.png,122,58,1,61,7,82,51
23399.png,317,145,1,112,21,140,128
23399.png,317,145,2,136,18,207,125
16653.png,49,24,7,19,2,31,20
18579.png,186,54,10,90,9,116,48
27965.png,48,24,4,19,2,27,21
26593.png,126,51,6,49,14,60,29
26593.png,126,51,4,59,13,67,28
26593.png,126,51,9,65,13,75,28
10368.png,282,103,1,84,16,100,69
10368.png,282,103,3,97,11,116,64
10368.png,282,103,9,114,12,132,65
2967.png,50,26,3,19,2,29,23
31429.png,73,38,1,28,8,34,30
31429.png,73,38,1,32,7,38,29
31429.png,73,38,1,37,5,47,27
8765.png,37,19,5,14,2,20,19
8765.png,37,19,9,20,1,25,18
26744.png,62,32,6,23,4,38,27
13940.png,36,18,3,11,1,22,18
17855.png,66,35,1,27,4,32,28
17855.png,66,35,9,32,6,40,30
26527.png,46,14,1,12,1,19,12
26527.png,46,14,3,18,1,25,12
26527.png,46,14,4,26,1,34,12
17792.png,161,73,3,56,7,75,60
17792.png,161,73,3,76,8,98,61
19356.png,120,55,2,41,5,58,42
19356.png,120,55,10,62,7,78,44
25927.png,52,21,1,16,1,24,17
25927.png,52,21,3,24,1,34,17
33174.png,67,38,2,26,1,42,35
25715.png,315,166,5,128,73,140,98
25715.png,315,166,4,140,70,152,95
6154.png,147,60,2,38,4,67,59
6154.png,147,60,4,61,2,87,57
6154.png,147,60,3,79,1,107,56
22821.png,304,103,5,89,21,134,78
22821.png,304,103,8,129,21,169,78
22821.png,304,103,4,174,21,222,78
19126.png,151,50,6,70,8,93,44
19126.png,151,50,10,91,4,118,40
29113.png,57,27,3,21,5,28,19
29113.png,57,27,10,28,5,36,19
26159.png,74,35,3,26,4,38,29
26159.png,74,35,7,37,5,49,30
32236.png,194,99,1,69,48,98,86
32236.png,194,99,3,84,29,102,67
32236.png,194,99,10,97,14,129,52
26157.png,129,68,3,50,9,63,53
26157.png,129,68,9,62,14,75,58
16065.png,91,38,3,26,2,39,32
16065.png,91,38,5,41,1,52,31
16065.png,91,38,3,54,1,64,31
25882.png,45,19,1,16,1,22,17
25882.png,45,19,9,22,1,31,17
28044.png,107,45,9,38,10,51,40
28044.png,107,45,6,56,8,70,38
12046.png,99,54,3,42,11,59,45
21729.png,54,19,2,15,2,27,15
21729.png,54,19,6,28,1,38,14
3738.png,76,35,2,29,7,38,24
3738.png,76,35,2,38,9,46,26
27080.png,74,35,3,20,2,39,34
27080.png,74,35,4,37,4,58,36
5340.png,112,47,4,37,4,49,30
5340.png,112,47,2,49,6,57,32
5340.png,112,47,1,59,7,69,33
24272.png,102,47,3,33,5,50,40
24272.png,102,47,10,49,5,72,40
1447.png,94,57,6,6,1,32,55
1447.png,94,57,10,34,1,62,55
12061.png,95,45,2,34,5,46,38
12061.png,95,45,4,46,5,62,38
30401.png,271,119,5,92,47,134,98
30401.png,271,119,8,115,33,159,84
30401.png,271,119,10,139,17,180,68
15891.png,65,28,3,20,1,30,25
15891.png,65,28,5,31,2,41,26
14371.png,49,27,8,18,4,25,24
14371.png,49,27,2,25,4,33,24
3146.png,135,54,4,52,16,62,43
3146.png,135,54,8,63,14,75,41
3146.png,135,54,7,74,13,85,40
15936.png,168,84,4,58,12,87,84
15936.png,168,84,5,78,4,108,76
16346.png,48,19,7,12,1,20,19
16346.png,48,19,8,24,1,31,19
23086.png,62,18,1,15,1,22,14
23086.png,62,18,2,21,2,29,15
23086.png,62,18,1,30,2,36,15
23086.png,62,18,2,36,2,45,15
21607.png,191,78,1,74,26,86,55
21607.png,191,78,2,85,25,103,54
21607.png,191,78,9,102,25,120,54
23774.png,188,83,1,65,14,79,59
23774.png,188,83,4,84,16,107,61
23774.png,188,83,9,107,22,126,67
23218.png,78,35,5,27,4,42,30
23218.png,78,35,1,41,5,50,31
18861.png,90,39,5,29,7,42,32
18861.png,90,39,7,42,7,52,32
7269.png,51,16,2,11,1,19,15
7269.png,51,16,2,21,1,27,15
7269.png,51,16,6,28,1,31,15
7269.png,51,16,2,32,1,39,15
27862.png,244,124,1,92,56,104,80
27862.png,244,124,3,105,57,117,81
27862.png,244,124,7,117,58,131,82
22940.png,119,48,7,33,10,49,41
22940.png,119,48,10,51,11,67,42
22940.png,119,48,3,67,10,85,41
11186.png,51,23,3,17,5,26,17
11186.png,51,23,4,26,5,34,17
16982.png,89,38,2,27,5,39,32
16982.png,89,38,8,39,5,49,32
16982.png,89,38,5,49,5,62,32
21302.png,62,32,5,20,1,40,30
5418.png,58,24,1,19,3,25,20
5418.png,58,24,2,26,4,32,21
5418.png,58,24,5,31,2,37,19
10768.png,94,39,3,32,7,44,32
10768.png,94,39,9,50,4,61,29
25765.png,85,45,4,34,5,50,36
6093.png,77,31,2,22,3,36,28
6093.png,77,31,1,35,4,43,29
6093.png,77,31,9,41,4,54,29
7348.png,53,18,8,15,1,25,16
7348.png,53,18,6,26,1,37,16
1834.png,86,41,5,31,12,39,35
1834.png,86,41,3,39,11,53,34
8528.png,265,111,3,79,8,130,89
8528.png,265,111,5,146,10,179,91
10705.png,375,157,6,126,14,185,120
10705.png,375,157,1,187,28,223,134
10705.png,375,157,1,231,20,269,126
1283.png,69,24,1,18,1,23,18
1283.png,69,24,7,25,2,33,19
1283.png,69,24,1,36,2,41,19
1283.png,69,24,4,43,2,51,19
28232.png,91,41,2,28,6,40,37
28232.png,91,41,10,40,3,51,34
28232.png,91,41,3,50,2,61,33
19021.png,46,24,2,19,2,28,18
14566.png,164,101,1,72,6,88,25
14566.png,164,101,3,74,31,90,50
14566.png,164,101,7,75,52,92,71
14566.png,164,101,8,75,69,93,88
26128.png,42,21,1,14,2,19,19
26615.png,61,18,2,11,1,21,17
26615.png,61,18,4,20,1,30,17
26615.png,61,18,10,30,1,40,17
26615.png,61,18,1,40,1,47,17
11349.png,155,65,1,80,12,94,42
11349.png,155,65,1,90,10,100,40
11349.png,155,65,8,100,6,114,36
11643.png,106,48,1,37,5,49,43
11643.png,106,48,8,58,6,71,44
12001.png,58,24,1,19,4,24,19
12001.png,58,24,10,23,3,33,18
3050.png,260,127,3,58,43,97,103
3050.png,260,127,5,91,30,128,90
3050.png,260,127,8,130,23,158,83
28611.png,284,113,3,101,26,132,93
28611.png,284,113,7,127,24,155,91
28611.png,284,113,8,158,21,186,88
22228.png,69,32,1,21,1,30,28
22228.png,69,32,8,29,1,44,28
11247.png,159,76,1,53,8,62,32
11247.png,159,76,7,64,16,76,40
11247.png,159,76,8,75,28,89,52
11247.png,159,76,2,89,40,103,64
10790.png,98,40,3,21,1,50,40
10790.png,98,40,2,50,1,76,40
20923.png,317,149,1,110,31,143,126
20923.png,317,149,3,154,25,208,120
24933.png,157,63,3,47,11,69,56
24933.png,157,63,2,70,7,90,52
24933.png,157,63,5,87,12,106,57
32571.png,131,60,5,46,8,66,50
32571.png,131,60,7,68,8,88,50
21146.png,60,28,9,23,4,29,22
21146.png,60,28,6,30,3,39,21
27074.png,43,19,1,14,1,19,17
27074.png,43,19,5,20,1,28,17
25767.png,55,21,9,19,1,27,19
25767.png,55,21,3,28,1,36,19
33381.png,114,49,2,40,14,51,38
33381.png,114,49,7,51,13,60,37
33381.png,114,49,2,60,13,70,37
23721.png,35,15,2,12,2,16,13
23721.png,35,15,5,15,2,18,13
23721.png,35,15,6,19,2,23,13
4888.png,104,52,1,40,5,55,46
4888.png,104,52,2,50,3,66,44
4576.png,46,20,2,14,3,24,18
4576.png,46,20,7,23,3,32,18
19471.png,100,42,8,28,6,48,37
19471.png,100,42,10,48,8,67,39
17381.png,64,27,3,19,1,31,23
17381.png,64,27,6,33,3,43,25
13270.png,120,45,2,32,1,55,39
13270.png,120,45,5,55,3,73,41
13270.png,120,45,1,73,1,87,39
15271.png,93,48,1,34,5,46,40
15271.png,93,48,7,43,5,59,40
20656.png,110,54,4,42,12,53,42
20656.png,110,54,6,54,10,67,40
10401.png,79,41,1,28,7,41,39
10401.png,79,41,3,37,3,53,35
33051.png,44,24,5,18,1,28,21
30866.png,389,193,2,141,18,258,174
12113.png,151,77,8,62,21,76,62
12113.png,151,77,2,75,20,90,61
18702.png,95,35,5,47,6,48,17
18702.png,95,35,2,47,6,61,17
18702.png,95,35,4,33,7,47,35
17573.png,132,50,8,53,16,71,42
17573.png,132,50,7,65,9,84,35
6460.png,73,35,6,29,3,43,29
2262.png,65,31,1,22,3,30,29
2262.png,65,31,1,34,1,42,27
3758.png,341,143,2,123,39,162,112
3758.png,341,143,1,160,35,185,108
3758.png,341,143,7,182,32,211,105
27098.png,197,75,2,56,10,82,58
27098.png,197,75,2,86,11,110,59
27098.png,197,75,6,112,9,139,57
23559.png,104,41,2,41,10,51,30
23559.png,104,41,10,50,10,62,30
13578.png,114,63,1,7,18,16,49
13578.png,114,63,1,23,17,39,48
13578.png,114,63,1,42,17,51,48
13604.png,81,42,1,31,5,42,38
13604.png,81,42,1,42,5,54,38
27931.png,102,48,4,38,8,53,39
27931.png,102,48,1,56,7,65,38
7493.png,202,87,1,63,12,93,73
7493.png,202,87,2,93,12,139,73
28718.png,97,35,2,26,3,39,29
28718.png,97,35,3,39,3,53,29
28718.png,97,35,5,55,3,69,29
15563.png,86,39,6,32,6,41,35
15563.png,86,39,10,41,6,57,35
4059.png,232,88,1,61,12,85,77
4059.png,232,88,10,92,13,127,78
4059.png,232,88,2,131,12,167,77
13012.png,52,23,1,18,4,22,18
13012.png,52,23,2,22,4,28,18
13012.png,52,23,8,28,3,34,17
25733.png,109,45,2,36,7,55,39
25733.png,109,45,10,56,5,75,37
70.png,63,27,3,20,5,31,21
70.png,63,27,1,30,5,37,21
28464.png,138,57,1,57,10,66,42
28464.png,138,57,3,64,16,74,48
28464.png,138,57,5,75,14,84,46
26410.png,77,34,2,22,4,36,26
26410.png,77,34,1,33,6,43,28
26410.png,77,34,6,42,9,51,31
28623.png,241,107,1,83,44,101,90
28623.png,241,107,1,104,30,124,76
28623.png,241,107,6,127,18,151,64
20813.png,49,21,1,16,1,24,17
20813.png,49,21,6,24,2,35,18
33106.png,102,55,1,43,7,52,42
33106.png,102,55,5,50,7,57,42
22776.png,199,89,3,64,17,102,74
22776.png,199,89,6,100,21,141,78
990.png,67,25,2,18,1,27,22
990.png,67,25,5,29,1,37,22
990.png,67,25,3,37,2,47,23
30208.png,121,49,2,35,9,53,39
30208.png,121,49,7,51,8,68,38
30208.png,121,49,10,68,9,86,39
30511.png,159,84,1,55,8,78,75
17295.png,53,26,7,19,3,26,24
17295.png,53,26,9,26,2,34,23
26664.png,71,33,5,28,10,38,27
26664.png,71,33,1,35,8,42,25
26061.png,135,75,8,52,8,87,60
24515.png,89,26,1,18,2,28,23
24515.png,89,26,3,31,1,43,22
24515.png,89,26,8,45,1,57,22
24515.png,89,26,1,59,1,69,22
21582.png,191,77,1,73,23,94,54
21582.png,191,77,5,94,19,110,50
21582.png,191,77,8,112,20,127,51
31659.png,380,184,6,123,19,197,163
31659.png,380,184,1,203,6,252,150
13999.png,127,54,6,46,11,67,42
13999.png,127,54,6,62,11,84,42
18207.png,137,61,6,64,12,72,43
18207.png,137,61,9,73,16,83,47
8259.png,141,67,1,55,14,67,53
8259.png,141,67,4,67,12,85,51
24603.png,60,21,1,13,4,18,18
24603.png,60,21,9,20,3,28,17
24603.png,60,21,9,29,3,39,17
24603.png,60,21,4,39,4,48,18
14991.png,76,32,2,20,4,38,28
14991.png,76,32,10,37,3,53,27
15096.png,64,26,8,23,1,32,22
15096.png,64,26,4,32,1,43,22
24372.png,101,48,2,35,8,52,42
24372.png,101,48,6,49,8,68,42
21993.png,161,63,3,42,7,78,55
21993.png,161,63,7,85,6,118,54
65.png,70,31,5,25,6,36,27
65.png,70,31,8,36,7,48,28
26314.png,188,91,6,78,13,98,67
26314.png,188,91,8,96,11,114,65
20114.png,133,56,1,42,7,54,50
20114.png,133,56,4,66,7,93,50
3900.png,262,129,6,92,19,131,111
3900.png,262,129,3,137,15,174,107
3281.png,57,26,4,20,2,29,19
3281.png,57,26,3,29,3,36,20
28256.png,69,31,4,22,4,33,23
28256.png,69,31,8,35,3,48,22
10671.png,244,90,1,44,3,68,83
10671.png,244,90,6,69,1,100,81
10671.png,244,90,8,100,1,131,81
10671.png,244,90,8,136,1,170,81
3277.png,113,55,5,44,12,60,41
3277.png,113,55,5,57,12,75,41
19163.png,53,27,1,20,5,26,23
19163.png,53,27,6,25,5,34,23
2643.png,134,41,1,36,1,48,34
2643.png,134,41,10,53,3,72,36
2643.png,134,41,4,78,1,93,34
25812.png,242,90,1,107,45,123,73
25812.png,242,90,5,118,41,136,69
25812.png,242,90,2,137,46,150,74
25812.png,242,90,5,152,44,166,72
5173.png,146,61,5,41,3,70,54
5173.png,146,61,2,75,6,104,57
11355.png,104,42,2,35,8,47,32
11355.png,104,42,10,44,8,58,32
11355.png,104,42,9,57,10,67,34
14862.png,80,33,6,27,8,41,28
14862.png,80,33,10,41,8,52,28
19427.png,387,175,6,139,32,186,150
19427.png,387,175,10,202,23,263,141
20104.png,112,56,5,43,6,73,48
747.png,129,63,4,47,5,67,47
747.png,129,63,4,67,17,84,59
27019.png,100,41,3,29,1,46,32
27019.png,100,41,5,50,1,70,32
18297.png,75,33,3,23,5,36,30
18297.png,75,33,2,36,4,48,29
3183.png,203,85,8,86,19,105,62
3183.png,203,85,9,103,22,125,65
13198.png,84,40,6,30,4,43,31
6913.png,123,65,2,51,7,73,53
25691.png,143,73,7,57,12,88,59
18034.png,77,38,4,30,8,39,28
18034.png,77,38,4,38,8,48,28
20464.png,146,69,2,54,8,75,54
20464.png,146,69,1,78,10,90,56
19945.png,206,76,3,61,13,84,57
19945.png,206,76,3,91,18,115,62
19945.png,206,76,8,121,19,141,63
8379.png,127,61,1,45,16,56,47
8379.png,127,61,1,55,13,64,44
8379.png,127,61,4,64,13,82,44
27604.png,89,55,3,17,7,34,48
27604.png,89,55,8,32,7,48,48
26614.png,135,75,9,20,3,57,68
26614.png,135,75,5,52,4,90,69
27555.png,188,63,9,90,15,112,49
27555.png,188,63,5,106,17,129,51
21610.png,115,44,1,33,9,44,34
21610.png,115,44,6,72,12,88,37
3548.png,347,168,1,125,40,158,134
3548.png,347,168,2,162,48,213,142
23213.png,68,34,4,26,3,42,32
32784.png,91,41,1,30,5,39,28
32784.png,91,41,2,38,5,48,28
32784.png,91,41,4,46,5,56,28
1981.png,74,28,1,23,3,31,21
1981.png,74,28,10,31,3,41,21
1981.png,74,28,5,40,3,51,21
20442.png,58,28,1,19,4,24,25
20442.png,58,28,7,27,4,39,25
26883.png,69,33,3,28,6,37,26
26883.png,69,33,9,36,6,44,26
8601.png,119,48,1,42,12,52,38
8601.png,119,48,1,54,13,62,39
15063.png,77,33,6,26,4,39,30
15063.png,77,33,8,38,4,51,30
3138.png,165,54,2,64,7,80,43
3138.png,165,54,10,81,8,97,44
3138.png,165,54,4,96,13,114,49
3138.png,165,54,10,111,11,132,47
8495.png,88,40,3,36,8,45,32
8495.png,88,40,7,43,8,57,32
6273.png,199,95,3,69,11,103,73
6273.png,199,95,4,101,13,124,75
23840.png,44,19,6,14,2,20,16
23840.png,44,19,8,21,2,26,16
16443.png,86,41,4,25,5,45,39
16443.png,86,41,1,45,4,56,38
2396.png,127,70,9,46,6,78,64
11734.png,100,54,1,38,6,45,44
11734.png,100,54,3,43,7,54,45
11734.png,100,54,1,53,11,64,49
4456.png,55,26,6,19,3,26,21
4456.png,55,26,10,25,1,36,19
30760.png,175,83,7,65,22,81,62
30760.png,175,83,6,84,27,98,67
21986.png,130,63,1,50,14,60,52
21986.png,130,63,2,62,16,82,54
8985.png,84,32,2,24,4,36,27
8985.png,84,32,10,36,3,50,26
8985.png,84,32,7,48,3,62,26
31476.png,288,160,7,124,16,145,67
31476.png,288,160,8,149,11,166,62
18803.png,265,112,7,92,19,134,89
18803.png,265,112,5,133,17,175,87
28917.png,91,37,1,31,7,38,32
28917.png,91,37,2,40,7,49,32
28917.png,91,37,7,51,9,62,34
6141.png,134,74,3,48,5,68,68
6141.png,134,74,8,61,6,84,69
4929.png,54,27,5,22,4,35,24
30497.png,428,322,9,304,211,368,290
30497.png,428,322,2,315,120,371,199
25417.png,93,39,5,38,8,51,31
10558.png,170,89,8,59,19,79,55
10558.png,170,89,7,77,14,95,50
25000.png,67,34,1,22,4,28,31
25000.png,67,34,3,27,1,36,28
25000.png,67,34,10,35,2,44,29
30837.png,255,104,9,102,31,123,70
30837.png,255,104,9,120,23,138,62
30837.png,255,104,10,137,26,159,65
26918.png,267,121,2,77,39,107,96
26918.png,267,121,3,107,30,137,87
26918.png,267,121,8,139,15,173,72
11111.png,113,61,5,44,8,68,49
9294.png,266,93,5,80,15,110,60
9294.png,266,93,4,120,25,150,70
9294.png,266,93,10,158,32,186,77
3998.png,189,75,1,73,20,89,47
3998.png,189,75,4,87,20,100,47
3998.png,189,75,1,101,21,113,48
8385.png,162,89,2,64,13,83,70
8385.png,162,89,3,77,16,99,73
9938.png,111,50,8,38,12,51,38
9938.png,111,50,2,55,15,67,41
796.png,59,24,6,20,2,29,20
796.png,59,24,2,30,3,39,21
18081.png,49,19,6,15,1,23,17
18081.png,49,19,4,23,1,33,17
9319.png,111,55,6,43,3,70,47
18290.png,98,42,2,30,1,49,36
18290.png,98,42,6,49,2,68,37
30890.png,84,40,2,32,6,41,30
30890.png,84,40,8,39,7,52,31
1388.png,81,38,2,30,6,43,31
1388.png,81,38,7,42,7,53,32
16013.png,55,24,2,16,2,28,21
16013.png,55,24,1,27,4,36,23
2243.png,343,162,1,112,70,151,131
2243.png,343,162,9,132,53,186,114
2243.png,343,162,10,177,31,230,92
4905.png,235,111,5,104,30,129,81
1.png,741,350,1,246,77,327,296
1.png,741,350,9,323,81,419,300
15122.png,207,69,5,47,4,90,52
15122.png,207,69,4,91,11,109,59
15122.png,207,69,9,116,14,144,62
21682.png,364,113,2,162,47,179,75
21682.png,364,113,10,176,47,193,75
26448.png,224,100,6,89,21,117,79
26448.png,224,100,1,117,20,139,78
7474.png,96,48,8,35,6,55,39
20763.png,138,59,1,39,1,52,47
20763.png,138,59,8,55,2,73,48
20763.png,138,59,2,75,9,93,55
27906.png,44,17,2,14,1,20,13
27906.png,44,17,8,20,1,25,13
27906.png,44,17,3,25,1,29,13
26329.png,77,35,3,24,7,35,24
26329.png,77,35,10,34,9,43,26
26329.png,77,35,10,43,10,52,27
21384.png,67,20,2,14,1,23,16
21384.png,67,20,10,26,1,33,16
21384.png,67,20,2,36,1,43,16
21384.png,67,20,6,45,1,53,16
28879.png,57,27,5,19,1,34,24
15958.png,163,86,1,28,20,44,60
15958.png,163,86,3,40,17,55,57
15958.png,163,86,5,52,20,67,60
15958.png,163,86,6,66,16,78,56
15958.png,163,86,3,79,16,94,56
1297.png,75,27,1,16,4,27,25
1297.png,75,27,2,29,3,40,24
1297.png,75,27,10,42,2,60,23
8264.png,61,32,3,25,5,32,24
22963.png,293,131,5,110,46,137,104
22963.png,293,131,1,141,48,153,106
22963.png,293,131,5,157,44,188,102
8286.png,144,79,7,51,11,75,73
8286.png,144,79,3,68,6,94,68
17171.png,319,207,4,140,28,252,198
27153.png,124,67,5,22,9,48,59
27153.png,124,67,10,47,6,75,56
6810.png,172,70,2,54,35,71,61
6810.png,172,70,5,70,27,86,53
6810.png,172,70,6,86,19,103,45
6810.png,172,70,2,101,15,119,41
25469.png,71,33,5,25,3,35,27
25469.png,71,33,3,36,3,47,27
15641.png,86,34,3,19,7,29,28
15641.png,86,34,5,31,7,44,28
15641.png,86,34,2,43,6,55,27
15641.png,86,34,9,57,4,70,25
6697.png,75,32,1,25,4,33,26
6697.png,75,32,2,33,4,40,26
6697.png,75,32,5,40,4,50,26
12102.png,165,70,5,57,17,85,59
12102.png,165,70,3,78,13,107,55
32613.png,150,76,6,63,15,86,53
6615.png,96,40,1,34,5,43,31
6615.png,96,40,10,43,5,52,31
6615.png,96,40,2,52,3,66,29
13251.png,92,46,2,40,10,51,36
11865.png,93,39,7,28,1,47,36
11865.png,93,39,7,46,2,65,37
5485.png,250,111,1,102,27,121,77
5485.png,250,111,1,114,25,129,75
5485.png,250,111,10,129,30,150,80
26080.png,190,70,7,61,15,78,54
26080.png,190,70,9,78,17,96,56
26080.png,190,70,1,98,14,106,53
26080.png,190,70,2,110,18,127,57
32709.png,154,61,1,48,10,60,55
32709.png,154,61,9,62,11,80,56
32709.png,154,61,9,80,15,98,60
19943.png,101,49,3,39,15,55,39
19943.png,101,49,2,47,14,57,38
19943.png,101,49,10,51,11,62,35
1915.png,61,31,4,24,5,36,23
17976.png,396,188,8,201,55,256,125
31105.png,347,158,3,115,19,173,142
31105.png,347,158,9,173,23,229,146
8974.png,125,49,3,41,7,60,42
8974.png,125,49,5,63,7,88,42
8263.png,93,42,2,37,6,49,37
8263.png,93,42,7,49,7,61,38
344.png,163,50,9,41,6,67,47
344.png,163,50,9,99,5,125,46
24485.png,88,42,6,36,6,46,37
24485.png,88,42,7,45,4,55,35
14299.png,80,40,9,32,10,40,28
14299.png,80,40,9,39,10,47,28
30025.png,136,72,1,59,9,71,47
30025.png,136,72,10,71,12,87,50
20586.png,347,113,2,74,40,105,85
20586.png,347,113,3,102,34,128,79
20586.png,347,113,2,131,31,153,76
9541.png,51,21,2,21,3,27,17
9541.png,51,21,7,26,4,33,18
17324.png,73,32,9,20,4,31,26
17324.png,73,32,4,31,6,45,28
9555.png,271,112,7,90,11,149,84
9555.png,271,112,3,149,15,184,88
32776.png,298,114,6,175,23,195,63
32776.png,298,114,6,190,19,210,59
8511.png,157,72,1,57,19,67,59
8511.png,157,72,10,66,18,86,58
8511.png,157,72,7,86,15,96,55
6222.png,77,28,8,33,2,43,25
6222.png,77,28,5,43,2,55,25
8704.png,75,38,1,33,9,39,32
8704.png,75,38,1,37,8,42,31
8122.png,309,159,2,107,29,224,136
12963.png,408,215,3,268,45,293,102
12963.png,408,215,4,293,47,310,104
30136.png,131,75,9,52,9,87,63
9504.png,89,34,9,27,4,38,26
9504.png,89,34,10,37,6,49,28
15772.png,170,77,1,49,17,65,75
15772.png,170,77,6,67,15,82,73
15772.png,170,77,6,85,18,99,76
15772.png,170,77,10,100,15,117,73
28348.png,185,89,2,68,23,87,78
28348.png,185,89,3,85,19,102,74
28348.png,185,89,4,98,14,118,69
27112.png,103,35,2,27,3,42,29
27112.png,103,35,2,41,3,55,29
27112.png,103,35,6,52,2,68,28
27112.png,103,35,3,63,2,77,28
2251.png,56,24,5,21,4,29,22
2251.png,56,24,1,29,1,37,19
10022.png,230,130,4,95,13,144,118
14992.png,75,28,3,23,3,31,21
14992.png,75,28,8,32,4,42,22
14992.png,75,28,2,42,4,50,22
26844.png,172,80,1,59,8,80,70
26844.png,172,80,2,81,13,115,75
31723.png,310,121,3,129,67,151,96
31723.png,310,121,2,148,69,166,98
31723.png,310,121,7,164,72,183,101
10493.png,106,48,8,32,9,51,43
10493.png,106,48,2,51,7,72,41
18478.png,139,74,8,51,10,86,65
16392.png,63,27,3,21,1,31,22
16392.png,63,27,4,31,3,43,24
25451.png,119,56,1,42,11,52,42
25451.png,119,56,10,50,15,64,46
25451.png,119,56,6,59,11,75,42
6155.png,120,52,3,37,5,57,46
6155.png,120,52,10,59,5,82,46
32564.png,44,18,1,13,1,17,16
32564.png,44,18,10,17,1,22,16
32564.png,44,18,2,22,1,30,16
12320.png,200,98,1,68,6,99,87
12320.png,200,98,5,98,8,146,89
21831.png,56,26,7,19,6,29,21
21831.png,56,26,4,27,7,36,22
5455.png,114,49,4,34,1,59,44
5455.png,114,49,8,60,3,80,46
12298.png,63,31,1,22,2,29,26
12298.png,63,31,6,29,3,37,27
21245.png,113,47,2,34,6,47,36
21245.png,113,47,5,47,8,62,38
21245.png,113,47,4,63,6,79,36
20210.png,111,47,7,32,3,54,39
20210.png,111,47,6,54,6,82,42
25040.png,85,47,1,38,6,47,40
28571.png,48,21,1,15,1,21,18
28571.png,48,21,6,20,2,27,19
28571.png,48,21,8,27,2,34,19
28289.png,165,75,6,59,31,75,61
28289.png,165,75,2,76,23,90,53
28289.png,165,75,9,91,14,105,44
26120.png,68,27,2,23,2,33,21
26120.png,68,27,10,34,2,47,21
25844.png,74,34,3,27,4,37,30
25844.png,74,34,7,38,4,48,30
24786.png,137,51,2,51,13,65,35
24786.png,137,51,2,64,16,77,38
24786.png,137,51,7,74,15,86,37
7007.png,209,97,1,70,19,96,87
7007.png,209,97,6,101,11,138,79
24440.png,69,34,1,26,1,34,29
24440.png,69,34,1,36,2,44,30
25993.png,205,95,3,84,22,113,74
22080.png,252,126,8,91,40,124,111
22080.png,252,126,7,125,22,160,93
14590.png,107,47,3,32,5,54,38
14590.png,107,47,3,56,7,70,40
27803.png,64,26,9,21,2,32,24
27803.png,64,26,10,33,3,44,25
23062.png,159,64,5,56,13,69,43
23062.png,159,64,10,70,18,88,48
23062.png,159,64,5,88,17,110,47
19040.png,78,28,8,20,2,37,25
19040.png,78,28,7,39,2,56,25
14771.png,57,27,5,20,1,30,25
14771.png,57,27,1,31,1,38,25
6592.png,70,28,2,35,1,47,25
26925.png,116,48,3,37,6,57,45
26925.png,116,48,6,59,7,79,46
12223.png,104,47,3,33,7,47,39
12223.png,104,47,8,52,7,64,39
23080.png,217,91,1,93,37,112,64
23080.png,217,91,7,108,35,127,62
31600.png,65,28,6,23,3,36,28
31600.png,65,28,7,34,2,43,27
30175.png,107,64,1,56,18,62,48
30175.png,107,64,3,63,18,73,48
30175.png,107,64,6,74,17,84,47
30175.png,107,64,6,85,18,94,48
21355.png,110,45,1,37,12,45,38
21355.png,110,45,3,45,11,60,37
21355.png,110,45,10,60,10,73,36
22741.png,79,49,2,47,15,60,37
22741.png,79,49,1,60,14,69,36
22741.png,79,49,10,67,13,77,35
1520.png,422,170,7,218,52,235,86
1520.png,422,170,10,232,54,251,88
8694.png,77,38,1,27,6,37,34
8694.png,77,38,7,36,5,49,33
24811.png,321,97,9,212,33,231,73
24811.png,321,97,9,230,23,252,63
6902.png,45,20,1,20,5,26,17
20032.png,74,32,1,24,3,30,26
20032.png,74,32,3,30,3,39,26
20032.png,74,32,8,39,3,48,26
4083.png,80,32,2,23,3,35,28
4083.png,80,32,8,34,3,45,28
4083.png,80,32,2,45,4,57,29
3119.png,103,41,9,31,3,52,37
3119.png,103,41,5,52,4,77,38
14113.png,78,35,1,26,7,34,31
14113.png,78,35,10,33,6,44,30
14113.png,78,35,4,43,4,55,28
19435.png,214,85,2,76,22,100,63
19435.png,214,85,1,102,21,114,62
19435.png,214,85,10,117,22,144,63
27781.png,79,28,4,22,1,34,21
27781.png,79,28,7,34,4,44,24
27781.png,79,28,3,45,4,55,24
20441.png,127,62,2,53,12,78,57
11090.png,54,26,5,20,3,27,21
11090.png,54,26,4,26,5,32,23
32196.png,58,27,4,23,2,29,21
32196.png,58,27,9,28,2,36,21
9452.png,95,48,5,34,5,47,39
9452.png,95,48,7,47,5,59,39
21116.png,159,62,1,45,6,59,53
21116.png,159,62,4,65,8,95,55
21116.png,159,62,1,101,7,115,54
32145.png,112,49,3,41,3,60,44
32145.png,112,49,1,60,7,77,48
25537.png,98,45,1,35,11,43,32
25537.png,98,45,8,40,9,50,30
25537.png,98,45,6,49,11,59,32
21283.png,67,31,5,25,5,32,24
29941.png,237,96,1,120,38,139,79
29941.png,237,96,8,129,31,153,72
29941.png,237,96,10,143,17,168,58
25897.png,203,98,1,77,19,93,79
25897.png,203,98,2,94,17,117,77
2192.png,118,47,1,41,10,50,37
2192.png,118,47,1,50,11,64,38
2192.png,118,47,2,63,10,83,37
20416.png,95,47,9,33,6,59,42
23256.png,62,25,2,19,1,29,24
23256.png,62,25,7,27,2,35,25
23256.png,62,25,10,33,3,42,26
